0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.016
0
0
0
0
0
0
0
0
0
0.037
0.521
0.215
0
0
0
0
0
0
0
0
0
0.104
0.787
0.392
0
0
0
0
0
0
0
0
0
0.07
0.682
0.318
0
0
0
0
0
0
0
0
0
0.004
0.217
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05
0.013
0
0
0
0
0
0
0
0
0
0.105
0.705
0.366
0
0
0
0
0
0
0
0
0
0.395
0.997
0.781
0.018
0
0
0
0
0
0
0
0
0.525
1
0.9
0.063
0
0
0
0
0
0
0
0
0.476
1
0.857
0.04
0
0
0
0
0
0
0
0
0.227
0.92
0.576
0.002
0
0
0
0
0
0
0
0
0.013
0.249
0.093
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.074
0.53
0.265
0
0
0
0
0
0
0
0
0
0.489
1
0.85
0.059
0
0
0
0
0
0
0
0.004
0.768
1
0.995
0.249
0
0
0
0
0
0
0
0.024
0.867
1
1
0.346
0
0
0
0
0
0
0
0.012
0.822
1
1
0.309
0
0
0
0
0
0
0
0
0.633
1
0.948
0.135
0
0
0
0
0
0
0
0
0.223
0.854
0.541
0.006
0
0
0
0
0
0
0
0
0.001
0.092
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.012
0.197
0.078
0
0
0
0
0
0
0
0
0
0.383
0.96
0.737
0.041
0
0
0
0
0
0
0
0.024
0.824
1
0.997
0.315
0
0
0
0
0
0
0
0.147
0.982
1
1
0.532
0
0
0
0
0
0
0
0.223
1
1
1
0.614
0
0
0
0
0
0
0
0.193
0.996
1
1
